file,slope_bin,elevation_bin,slope_angle_deg,midpoint_elevation_ft,rise_ft
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.257,11101,21.39
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,17.267,11132,40.79
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.055,11163,20.92
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,16.65,11193,39.25
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,14.6,11230,34.18
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.287,11263,30.99
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.775,11294,32.17
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,17.488,11331,41.35
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.279,11358,12.12
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.154,11377,25.88
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.403,11405,31.27
MedicineBowPeak-WestRidge2019-08-09.gpx,20-30,11000-12500,20.22,11445,48.34
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,15.064,11487,35.32
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.238,11518,26.08
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,17.474,11551,41.31
MedicineBowPeak-WestRidge2019-08-09.gpx,20-30,11000-12500,22.514,11599,54.4
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,16.971,11646,40.05
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,18.696,11689,44.41
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.644,11721,19.95
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.991,11745,27.87
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.186,11761,5.01
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.465,11764,1.07
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.122,11772,14.08
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.165,11787,16.5
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.036,11808,25.6
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,15.691,11839,36.87
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,14.953,11875,35.05
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,12.417,11907,28.89
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.235,11935,26.07
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.975,11959,23.08
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.499,11981,19.61
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.345,11997,12.28
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.53,12010,15.02
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.673,12009,-17.68
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,12.191,11986,-28.35
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.402,11956,-31.27
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.147,11941,0.34
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.393,11937,-7.78
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.724,11936,6.24
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.196,11949,18.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.343,11960,3.08
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.299,11971,19.14
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.268,11988,14.41
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.211,11990,-9.66
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.607,11975,-19.86
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.972,11961,-9.11
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.606,11951,-10.57
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.214,11942,-7.37
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.511,11935,-5.76
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.049,11921,-23.26
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.172,11897,-23.55
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.956,11878,-16.01
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.613,11856,-26.97
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.978,11826,-32.67
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.033,11800,-20.86
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.697,11780,-17.74
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.067,11762,-18.6
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.191,11747,-11.92
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,15.149,11723,-35.53
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.19,11695,-21.23
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.844,11668,-32.34
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.059,11641,-20.92
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.392,11626,-10.08
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.539,11607,-26.79
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.246,11578,-30.89
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.713,11554,-17.77
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.069,11551,11.64
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.864,11564,13.48
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.468,11579,17.2
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.575,11589,3.61
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.771,11589,-4.06
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.667,11584,-6.11
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.346,11581,-0.79
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.375,11578,-5.44
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.415,11582,14.75
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.919,11595,11.29
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.375,11606,10.04
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.543,11610,-1.24
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.583,11604,-10.52
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.942,11598,-2.16
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.322,11591,-12.22
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.236,11587,5.12
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.998,11589,-2.29
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.14,11583,-9.5
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.206,11578,-0.47
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.506,11571,-12.65
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.352,11562,-5.39
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.921,11561,2.11
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.274,11563,2.92
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.147,11567,4.92
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.306,11572,5.28
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.61,11576,1.4
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.325,11579,5.33
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.804,11586,8.73
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.244,11593,5.14
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.212,11595,-0.49
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.106,11600,9.42
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.505,11607,5.74
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.363,11607,-5.41
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.399,11598,-12.4
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.887,11590,-4.32
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.032,11590,4.66
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.83,11594,1.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.432,11593,-3.28
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.059,11589,-4.72
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.355,11577,-19.27
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.097,11557,-21.01
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,12.016,11532,-27.93
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.881,11509,-18.17
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.039,11493,-13.88
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.515,11478,-17.31
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.609,11459,-19.87
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.477,11450,1.09
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.862,11453,6.56
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.956,11450,-13.69
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.969,11445,4.51
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.469,11455,14.88
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.495,11471,17.27
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.142,11481,2.62
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.04,11479,-6.97
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.964,11474,-2.21
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,0.794,11474,1.82
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.369,11487,24.01
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.89,11497,-4.33
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,1.256,11493,-2.88
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.177,11486,-11.89
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.541,11471,-17.37
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,3.573,11458,-8.19
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.623,11451,-6.01
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.392,11443,-10.08
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.763,11430,-15.56
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.926,11411,-22.96
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.541,11391,-17.37
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.96,11368,-27.8
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,19.091,11332,-45.42
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.201,11297,-23.61
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.164,11276,-18.83
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,11.373,11253,-26.4
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,8.572,11230,-19.78
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.496,11208,-24.31
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,7.812,11187,-18.01
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,5.168,11172,-11.87
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,12.39,11152,-28.83
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,4.543,11132,-10.43
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.836,11119,-15.73
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,2.449,11108,-5.61
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.255,11098,-14.38
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,9.977,11080,-23.09
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,13.393,11053,-31.25
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,11000-12500,10.883,11024,-25.23
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,11000-12500,6.907,11004,-15.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,5.625,10989,-12.92
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.116,10975,-16.38
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.485,10958,-17.24
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.807,10940,-17.99
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,9.897,10920,-22.9
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,9500-11000,11.729,10895,-27.25
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,8.758,10871,-20.22
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,5.455,10855,-12.53
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,8.197,10839,-18.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,6.32,10822,-14.53
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.532,10806,-17.35
MedicineBowPeak-WestRidge2019-08-09.gpx,10-20,9500-11000,10.066,10786,-23.3
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,6.972,10766,-16.05
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.777,10749,-17.92
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,3.591,10736,-8.24
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,6.388,10725,-14.69
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.727,10708,-17.81
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,6.034,10693,-13.87
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,4.396,10681,-10.09
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,9.144,10665,-21.12
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,6.75,10647,-15.53
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,8.639,10629,-19.94
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,7.263,10611,-16.72
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,5.688,10596,-13.07
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,5.133,10583,-11.79
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,5.872,10571,-13.5
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,8.371,10554,-19.31
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.133,10543,-2.59
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,2.499,10545,5.73
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,0.264,10547,-0.6
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.104,10546,-2.53
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,0.925,10544,-2.12
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,0.547,10542,-1.25
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,4.329,10546,9.93
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.264,10553,2.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,0.78,10555,1.79
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,3.382,10560,7.76
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.292,10565,2.96
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.179,10565,-2.7
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.971,10562,-4.52
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,2.139,10557,-4.9
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,2.571,10557,5.89
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,2.076,10563,4.76
MedicineBowPeak-WestRidge2019-08-09.gpx,0-10,9500-11000,1.08,10566,2.47
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,2.862,10778,-6.56
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,0.38,10775,0.87
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,1.248,10774,-2.86
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,0.798,10771,-1.83
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,1.199,10769,-2.75
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,0.898,10769,2.06
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,4.899,10775,11.25
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,0.405,10781,0.93
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,2.378,10785,5.45
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,1.432,10786,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,1.432,10782,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,2.139,10783,4.9
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,9.664,10797,22.35
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,8.179,10818,18.86
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,9500-11000,14.11,10843,32.99
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,9500-11000,15.244,10878,35.76
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,9500-11000,11.091,10909,25.73
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,7.342,10930,16.91
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,8.528,10948,19.68
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,4.597,10963,10.55
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,7.778,10978,17.92
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,9500-11000,7.652,10995,17.63
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,7.968,11013,18.37
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.984,11029,13.76
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.492,11043,12.62
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,10.105,11061,23.39
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,9.899,11084,22.9
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.713,11097,3.92
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11099,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11101,3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11104,3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11107,3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,2.862,11112,6.56
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.418,11122,12.45
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,3.157,11132,7.24
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.546,11137,3.54
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.318,11140,3.02
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.433,11140,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11137,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,2.637,11138,6.04
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,8.774,11151,20.25
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,11.925,11175,27.72
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,9.513,11200,21.99
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,15.074,11229,35.35
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,11.797,11260,27.41
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,15.32,11292,35.95
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,12.9,11325,30.06
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,16.212,11359,38.16
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,9.284,11389,21.45
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,13.707,11416,32.01
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,16.235,11451,38.21
MedicineBowPeak-WestRidge2024-06-14.gpx,20-30,11000-12500,21.579,11496,51.9
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,16.911,11542,39.9
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,18.01,11583,42.66
MedicineBowPeak-WestRidge2024-06-14.gpx,20-30,11000-12500,21.124,11630,50.7
MedicineBowPeak-WestRidge2024-06-14.gpx,20-30,11000-12500,23.109,11683,56.0
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,19.338,11734,46.06
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,14.47,11774,33.87
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,15.116,11809,35.45
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,18.246,11848,43.26
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,16.974,11890,40.06
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,6.636,11917,15.27
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,4.703,11930,10.8
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.64,11942,12.96
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,9.041,11959,20.88
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,10.672,11982,24.73
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,8.885,12005,20.52
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,9.084,12025,20.98
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.85,12042,13.45
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,4.859,12055,11.16
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,12060,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,5.711,12054,-13.12
MedicineBowPeak-WestRidge2024-06-14.gpx,10-20,11000-12500,10.085,12036,-23.34
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,7.151,12016,-16.46
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,4.629,12002,-10.62
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,2.714,11994,-6.22
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.05,11989,-2.41
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.216,11990,2.79
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.216,11990,-2.79
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.946,11986,-4.46
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,2.35,11981,-5.38
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11980,3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11980,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11978,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11978,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11978,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,3.042,11975,-6.98
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,6.947,11963,-15.99
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.037,11957,2.37
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.037,11957,-2.37
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11957,3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11959,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11959,0.0
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.673,11959,1.54
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.759,11961,1.74
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11960,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,1.432,11957,-3.28
MedicineBowPeak-WestRidge2024-06-14.gpx,0-10,11000-12500,0.0,11955,0.0
